"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2015-1352,NVD-CWE-Other,"The build_tablename function in pgsql.c in the PostgreSQL (aka pgsql) extension in PHP through 5.6.7 does not validate token extraction for table names, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted name.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2015-2348,"CWE-264 Permissions, Privileges, and Access Controls","The move_uploaded_file implementation in ext/standard/basic_functions.c in PHP before 5.4.39, 5.5.x before 5.5.23, and 5.6.x before 5.6.7 truncates a pathname upon encountering a \x00 character, which allows remote attackers to bypass intended extension restrictions and create files with unexpected names via a crafted second argument.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2006-7243.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2015-4021,CWE-189 Numeric Errors,"The phar_parse_tarfile function in ext/phar/tar.c in PHP before 5.4.41, 5.5.x before 5.5.25, and 5.6.x before 5.6.9 does not verify that the first character of a filename is different from the \0 character, which allows remote attackers to cause a denial of service (integer underflow and memory corruption) via a crafted entry in a tar archive.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2015-4024,CWE-399 Resource Management Errors,"Algorithmic complexity vulnerability in the multipart_buffer_headers function in main/rfc1867.c in PHP before 5.4.41, 5.5.x before 5.5.25, and 5.6.x before 5.6.9 allows remote attackers to cause a denial of service (CPU consumption) via crafted form data that triggers an improper order-of-growth outcome.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2015-4148,CWE-20 Improper Input Validation,"The do_soap_call function in ext/soap/soap.c in PHP before 5.4.39, 5.5.x before 5.5.23, and 5.6.x before 5.6.7 does not verify that the uri property is a string, which allows remote attackers to obtain sensitive information by providing crafted serialized data with an int data type, related to a ""type confusion"" issue.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2018-10545,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"An issue was discovered in PHP before 5.6.35, 7.0.x before 7.0.29, 7.1.x before 7.1.16, and 7.2.x before 7.2.4. Dumpable FPM child processes allow bypassing opcache access controls because fpm_unix.c makes a PR_SET_DUMPABLE prctl call, allowing one user (in a multiuser environment) to obtain sensitive information from the process memory of a second user's PHP applications by running gcore on the PID of the PHP-FPM worker process.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,4.7,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:1.0/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2006-3011,"CWE-264 Permissions, Privileges, and Access Controls","The error_log function in basic_functions.c in PHP before 4.4.4 and 5.x before 5.1.5 allows local users to bypass safe mode and open_basedir restrictions via a ""php://"" or other scheme in the third argument, which disables safe mode.",NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-1484,NVD-CWE-Other,"The array_user_key_compare function in PHP 4.4.6 and earlier, and 5.x up to 5.2.1, makes erroneous calls to zval_dtor, which triggers memory corruption and allows local users to bypass safe_mode and execute arbitrary code via a certain unset operation after array_user_key_compare has been called.",NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-4441,NVD-CWE-Other,Buffer overflow in php_win32std.dll in the win32std extension for PHP 5.2.0 and earlier allows context-dependent attackers to execute arbitrary code via a long string in the filename argument to the win_browse_file function.,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2013-6501,CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),"The default soap.wsdl_cache_dir setting in (1) php.ini-production and (2) php.ini-development in PHP through 5.6.7 specifies the /tmp directory, which makes it easier for local users to conduct WSDL injection attacks by creating a file under /tmp with a predictable filename that is used by the get_sdl function in ext/soap/php_sdl.c.",NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2014-4670,NVD-CWE-Other,Use-after-free vulnerability in ext/spl/spl_dllist.c in the SPL component in PHP through 5.5.14 allows context-dependent attackers to cause a denial of service or possibly have unspecified other impact via crafted iterator usage within applications in certain web-hosting environments.,NVD,MEDIUM,4.6,/AV:L/AC:L/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-4652,CWE-59 Improper Link Resolution Before File Access ('Link Following'),The session extension in PHP before 5.2.4 might allow local users to bypass open_basedir restrictions via a session file that is a symlink.,NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-0754,CWE-59 Improper Link Resolution Before File Access ('Link Following'),"The SplFileInfo::getType function in the Standard PHP Library (SPL) extension in PHP before 5.3.4 on Windows does not properly detect symbolic links, which might make it easier for local users to conduct symlink attacks by leveraging cross-platform differences in the stat structure, related to lack of a FILE_ATTRIBUTE_REPARSE_POINT check.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2003-0442,NVD-CWE-Other,Cross-site scripting (XSS) vulnerability in the transparent SID support capability for PHP before 4.3.2 (session.use_trans_sid) allows remote attackers to insert arbitrary script via the PHPSESSID parameter.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-2748,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"The substr_count function in PHP 5.2.1 and earlier allows context-dependent attackers to obtain sensitive information via unspecified vectors, a different affected function than CVE-2007-1375.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-4887,CWE-20 Improper Input Validation,The dl function in PHP 5.2.4 and earlier allows context-dependent attackers to cause a denial of service (application crash) via a long string in the library parameter.  NOTE: there are limited usage scenarios under which this would be a vulnerability.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2007-5899,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"The output_add_rewrite_var function in PHP before 5.2.5 rewrites local forms in which the ACTION attribute references a non-local URL, which allows remote attackers to obtain potentially sensitive information by reading the requests for this URL, as demonstrated by a rewritten form containing a local session ID.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2009-2687,CWE-20 Improper Input Validation,"The exif_read_data function in the Exif module in PHP before 5.2.10 allows remote attackers to cause a denial of service (crash) via a malformed JPEG image with invalid offset fields, a different issue than CVE-2005-3353.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2009-4142,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The htmlspecialchars function in PHP before 5.2.12 does not properly handle (1) overlong UTF-8 sequences, (2) invalid Shift_JIS sequences, and (3) invalid EUC-JP sequences, which allows remote attackers to conduct cross-site scripting (XSS) attacks by placing a crafted byte sequence before a special character.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-0421,NVD-CWE-Other,"The _zip_name_locate function in zip_name_locate.c in the Zip extension in PHP before 5.3.6 does not properly handle a ZIPARCHIVE::FL_UNCHANGED argument, which might allow context-dependent attackers to cause a denial of service (NULL pointer dereference) via an empty ZIP archive that is processed with a (1) locateName or (2) statName operation.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-0708,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"exif.c in the Exif extension in PHP before 5.3.6 on 64-bit platforms performs an incorrect cast, which allows remote attackers to cause a denial of service (application crash) via an image with a crafted Image File Directory (IFD) that triggers a buffer over-read.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-0753,CWE-362 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"Race condition in the PCNTL extension in PHP before 5.3.4, when a user-defined signal handler exists, might allow context-dependent attackers to cause a denial of service (memory corruption) via a large number of concurrent signals.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-1398,CWE-20 Improper Input Validation,"The sapi_header_op function in main/SAPI.c in PHP before 5.3.11 and 5.4.x before 5.4.0RC2 does not check for %0D sequences (aka carriage return characters), which allows remote attackers to bypass an HTTP response-splitting protection mechanism via a crafted URL, related to improper interaction between the PHP header function and certain browsers, as demonstrated by Internet Explorer and Google Chrome.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-1464,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow in the strval function in PHP before 5.3.6, when the precision configuration option has a large value, might allow context-dependent attackers to cause a denial of service (application crash) via a small numerical value in the argument.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-text-template:2.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-text-template/2.0.2,"","","","",pkg:composer/phpunit/php-text-template@2.0.2,cpe:2.3:a:php:php:2.0.2:*:*:*:*:*:*:*,CVE-2011-1468,CWE-399 Resource Management Errors,Multiple memory leaks in the OpenSSL extension in PHP before 5.3.6 might allow remote attackers to cause a denial of service (memory consumption) via (1) plaintext data to the openssl_encrypt function or (2) ciphertext data to the openssl_decrypt function.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,"","","","","","",HIGHEST,5,"","","","","","","",""
